timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778504068346,60,GET Calendar Day,200,,Calendar Day Users 1-3,text,true,,88919,315,6,6,http://localhost:8080/calendar/day/2026-01-20,45,0,0
1778504068338,69,GET Calendar Day,200,,Calendar Day Users 1-2,text,true,,88919,315,6,6,http://localhost:8080/calendar/day/2026-01-20,53,0,0
1778504068346,64,GET Calendar Day,200,,Calendar Day Users 1-4,text,true,,88919,315,6,6,http://localhost:8080/calendar/day/2026-01-20,45,0,0
1778504068338,74,GET Calendar Day,200,,Calendar Day Users 1-1,text,true,,88919,315,6,6,http://localhost:8080/calendar/day/2026-01-20,54,0,0
1778504068400,16,GET Login Page,200,,Calendar Day Users 1-5,text,true,,21823,244,6,6,http://localhost:8080/login,15,0,0
1778504068407,16,GET Login Page,200,,Calendar Day Users 1-2,text,true,,21823,244,6,6,http://localhost:8080/login,15,0,0
1778504068407,16,GET Login Page,200,,Calendar Day Users 1-3,text,true,,21823,244,6,6,http://localhost:8080/login,15,0,0
1778504068411,13,GET Login Page,200,,Calendar Day Users 1-4,text,true,,21823,244,6,6,http://localhost:8080/login,12,0,0
1778504068413,14,GET Login Page,200,,Calendar Day Users 1-1,text,true,,21823,244,6,6,http://localhost:8080/login,13,0,0
1778504068385,107,POST Login,200,,Calendar Day Users 1-6,text,true,,37604,1048,6,6,http://localhost:8080/dashboard,80,0,0
1778504068385,80,POST Login-0,302,,Calendar Day Users 1-6,,true,,400,455,6,6,http://localhost:8080/login,80,0,0
1778504068466,6,POST Login-1,302,,Calendar Day Users 1-6,,true,,356,292,6,6,http://localhost:8080/,6,0,0
1778504068472,20,POST Login-2,200,,Calendar Day Users 1-6,text,true,,36848,301,6,6,http://localhost:8080/dashboard,16,0,0
1778504068417,116,POST Login,200,,Calendar Day Users 1-5,text,true,,37604,1048,6,6,http://localhost:8080/dashboard,77,0,0
1778504068417,77,POST Login-0,302,,Calendar Day Users 1-5,,true,,400,455,6,6,http://localhost:8080/login,77,0,0
